case_id,agent_id,status
RC00000636,merchant,done
RC00000636,network,done
RC00000636,policy,done
RC00000637,customer,done
RC00000637,merchant,done
RC00000637,network,done
RC00000637,policy,done
RC00000638,customer,done
RC00000638,merchant,done
RC00000638,network,done
RC00000638,policy,done
RC00000639,customer,done
RC00000639,merchant,done
RC00000639,network,done
RC00000639,policy,done
RC00000640,customer,done
RC00000640,merchant,done
RC00000640,network,done
RC00000640,policy,done
RC00000641,customer,done
RC00000641,merchant,done
RC00000641,network,done
RC00000641,policy,done
RC00000642,customer,done
RC00000642,merchant,done
RC00000642,network,done
RC00000642,policy,done
RC00000643,customer,done
RC00000643,merchant,done
RC00000643,network,done
RC00000643,policy,done
RC00000644,customer,done
RC00000644,merchant,done
RC00000644,network,done
RC00000644,policy,done
RC00000645,customer,done
RC00000645,merchant,done
RC00000645,network,done
RC00000645,policy,done
RC00000646,customer,done
RC00000646,merchant,done
RC00000646,network,done
RC00000646,policy,done
RC00000647,customer,done
RC00000647,merchant,done
RC00000647,network,done
RC00000647,policy,done
RC00000648,customer,done
RC00000648,merchant,done
RC00000648,network,done
RC00000648,policy,done
RC00000649,customer,done
RC00000649,merchant,done
RC00000649,network,done
RC00000649,policy,done
RC00000650,customer,done
RC00000650,merchant,done
RC00000650,network,done
RC00000650,policy,done
RC00000651,customer,done
RC00000651,merchant,done
RC00000651,network,done
RC00000651,policy,done
RC00000652,customer,done
RC00000652,merchant,done
RC00000652,network,done
RC00000652,policy,done
RC00000653,customer,done
RC00000653,merchant,done
RC00000653,network,done
RC00000653,policy,done
RC00000654,customer,done
RC00000654,merchant,done
RC00000654,network,done
RC00000654,policy,done
RC00000655,customer,done
RC00000655,merchant,done
RC00000655,network,done
RC00000655,policy,done
RC00000656,customer,done
RC00000656,merchant,done
RC00000656,network,done
RC00000656,policy,done
RC00000657,customer,done
RC00000657,merchant,done
RC00000657,network,done
RC00000657,policy,done
RC00000658,customer,done
RC00000658,merchant,done
RC00000658,network,done
RC00000658,policy,done
RC00000659,customer,done
RC00000659,merchant,done
RC00000659,network,done
RC00000659,policy,done
RC00000660,customer,done
RC00000660,merchant,done
RC00000660,network,done
RC00000660,policy,done
RC00000661,customer,done
RC00000661,merchant,done
RC00000661,network,done
RC00000661,policy,done
RC00000662,customer,done
RC00000662,merchant,done
RC00000662,network,done
RC00000662,policy,done
RC00000663,customer,done
RC00000663,merchant,done
RC00000663,network,done
RC00000663,policy,done
RC00000664,customer,done
RC00000664,merchant,done
RC00000664,network,done
RC00000664,policy,done
RC00000665,customer,done
RC00000665,merchant,done
RC00000665,network,done
RC00000665,policy,done
RC00000666,customer,done
RC00000666,merchant,done
RC00000666,network,done
RC00000666,policy,done
RC00000667,customer,done
RC00000667,merchant,done
RC00000667,network,done
RC00000667,policy,done
RC00000668,customer,done
RC00000668,merchant,done
RC00000668,network,done
RC00000668,policy,done
RC00000669,customer,done
RC00000669,merchant,done
RC00000669,network,done
RC00000669,policy,done
RC00000670,customer,done
RC00000670,merchant,done
RC00000670,network,done
RC00000670,policy,done
RC00000671,customer,done
RC00000671,merchant,done
RC00000671,network,done
RC00000671,policy,done
RC00000672,customer,done
RC00000672,merchant,done
RC00000672,network,done
RC00000672,policy,done
RC00000673,customer,done
RC00000673,merchant,done
RC00000673,network,done
RC00000673,policy,done
RC00000674,customer,done
RC00000674,merchant,done
RC00000674,network,done
RC00000674,policy,done
RC00000675,customer,done
RC00000675,merchant,done
RC00000675,network,done
RC00000675,policy,done
RC00000676,customer,done
RC00000676,merchant,done
RC00000676,network,done
RC00000676,policy,done
RC00000677,customer,done
RC00000677,merchant,done
RC00000677,network,done
RC00000677,policy,done
RC00000678,customer,done
RC00000678,merchant,done
RC00000678,network,done
RC00000678,policy,done
RC00000679,customer,done
RC00000679,merchant,done
RC00000679,network,done
RC00000679,policy,done
RC00000680,customer,done
RC00000680,merchant,done
RC00000680,network,done
RC00000680,policy,done
RC00000681,customer,done
RC00000681,merchant,done
RC00000681,network,done
RC00000681,policy,done
RC00000682,customer,done
RC00000682,merchant,done
RC00000682,network,done
RC00000682,policy,done
RC00000683,customer,done
RC00000683,merchant,done
RC00000683,network,done
RC00000683,policy,done
RC00000684,customer,done
RC00000684,merchant,done
RC00000684,network,done
RC00000684,policy,done
RC00000685,customer,done
RC00000685,merchant,done
RC00000685,network,done
RC00000685,policy,done
RC00000686,customer,done
RC00000686,merchant,done
RC00000686,network,done
RC00000686,policy,done
RC00000687,customer,done
RC00000687,merchant,done
RC00000687,network,done
RC00000687,policy,done
RC00000688,customer,done
RC00000688,merchant,done
RC00000688,network,done
RC00000688,policy,done
RC00000689,customer,done
RC00000689,merchant,done
RC00000689,network,done
RC00000689,policy,done
RC00000690,customer,done
RC00000690,merchant,done
RC00000690,network,done
RC00000690,policy,done
RC00000691,customer,done
RC00000691,merchant,done
RC00000691,network,done
RC00000691,policy,done
RC00000692,customer,done
RC00000692,merchant,done
RC00000692,network,done
RC00000692,policy,done
RC00000693,customer,done
RC00000693,merchant,done
RC00000693,network,done
RC00000693,policy,done
RC00000694,customer,done
RC00000694,merchant,done
RC00000694,network,done
RC00000694,policy,done
RC00000695,customer,done
RC00000695,merchant,done
RC00000695,network,done
RC00000695,policy,done
RC00000696,customer,done
RC00000696,merchant,done
RC00000696,network,done
RC00000696,policy,done
RC00000697,customer,done
RC00000697,merchant,done
RC00000697,network,done
RC00000697,policy,done
RC00000698,customer,done
RC00000698,merchant,done
RC00000698,network,done
RC00000698,policy,done
RC00000699,customer,done
RC00000699,merchant,done
RC00000699,network,done
RC00000699,policy,done
RC00000700,customer,done
RC00000700,merchant,done
RC00000700,network,done
RC00000700,policy,done
RC00000701,customer,done
RC00000701,merchant,done
RC00000701,network,done
RC00000701,policy,done
RC00000702,customer,done
RC00000702,merchant,done
RC00000702,network,done
RC00000702,policy,done
RC00000703,customer,done
RC00000703,merchant,done
RC00000703,network,done
RC00000703,policy,done
RC00000704,customer,done
RC00000704,merchant,done
RC00000704,network,done
RC00000704,policy,done
RC00000705,customer,done
RC00000705,merchant,done
RC00000705,network,done
RC00000705,policy,done
RC00000706,customer,done
RC00000706,merchant,done
RC00000706,network,done
RC00000706,policy,done
RC00000707,customer,done
RC00000707,merchant,done
RC00000707,network,done
RC00000707,policy,done
RC00000708,customer,done
RC00000708,merchant,done
RC00000708,network,done
RC00000708,policy,done
RC00000709,customer,done
RC00000709,merchant,done
RC00000709,network,done
RC00000709,policy,done
RC00000710,customer,done
RC00000710,merchant,done
RC00000710,network,done
RC00000710,policy,done
RC00000711,customer,done
RC00000711,merchant,done
RC00000711,network,done
RC00000711,policy,done
RC00000712,customer,done
RC00000712,merchant,done
RC00000712,network,done
RC00000712,policy,done
RC00000713,customer,done
RC00000713,merchant,done
RC00000713,network,done
RC00000713,policy,done
RC00000714,customer,done
RC00000714,merchant,done
RC00000714,network,done
RC00000714,policy,done
RC00000715,customer,done
RC00000715,merchant,done
RC00000715,network,done
RC00000715,policy,done
RC00000716,customer,done
RC00000716,merchant,done
RC00000716,network,done
RC00000716,policy,done
RC00000717,customer,done
RC00000717,merchant,done
RC00000717,network,done
RC00000717,policy,done
RC00000718,customer,done
RC00000718,merchant,done
RC00000718,network,done
RC00000718,policy,done
RC00000719,customer,done
RC00000719,merchant,done
RC00000719,network,done
RC00000719,policy,done
RC00000720,customer,done
RC00000720,merchant,done
RC00000720,network,done
RC00000720,policy,done
RC00000721,customer,done
RC00000721,merchant,done
RC00000721,network,done
RC00000721,policy,done
RC00000722,customer,done
RC00000722,merchant,done
RC00000722,network,done
RC00000722,policy,done
RC00000723,customer,done
RC00000723,merchant,done
RC00000723,network,done
RC00000723,policy,done
RC00000724,customer,done
RC00000724,merchant,done
RC00000724,network,done
RC00000724,policy,done
RC00000725,customer,done
RC00000725,merchant,done
RC00000725,network,done
RC00000725,policy,done
RC00000726,customer,done
RC00000726,merchant,done
RC00000726,network,done
RC00000726,policy,done
RC00000727,customer,done
RC00000727,merchant,done
RC00000727,network,done
RC00000727,policy,done
RC00000728,customer,done
RC00000728,merchant,done
RC00000728,network,done
RC00000728,policy,done
RC00000729,customer,done
RC00000729,merchant,done
RC00000729,network,done
RC00000729,policy,done
RC00000730,customer,done
RC00000730,merchant,done
RC00000730,network,done
RC00000730,policy,done
RC00000731,customer,done
RC00000731,merchant,done
RC00000731,network,done
RC00000731,policy,done
RC00000732,customer,done
RC00000732,merchant,done
RC00000732,network,done
RC00000732,policy,done
RC00000733,customer,done
RC00000733,merchant,done
RC00000733,network,done
RC00000733,policy,done
RC00000734,customer,done
RC00000734,merchant,done
RC00000734,network,done
RC00000734,policy,done
RC00000735,customer,done
RC00000735,merchant,done
RC00000735,network,done
RC00000735,policy,done
RC00000736,customer,done
RC00000736,merchant,done
RC00000736,network,done
RC00000736,policy,done
RC00000737,customer,done
RC00000737,merchant,done
RC00000737,network,done
RC00000737,policy,done
RC00000738,customer,done
RC00000738,merchant,done
RC00000738,network,done
RC00000738,policy,done
RC00000739,customer,done
RC00000739,merchant,done
RC00000739,network,done
RC00000739,policy,done
RC00000740,customer,done
RC00000740,merchant,done
RC00000740,network,done
RC00000740,policy,done
RC00000741,customer,done
RC00000741,merchant,done
RC00000741,network,done
RC00000741,policy,done
RC00000742,customer,done
RC00000742,merchant,done
RC00000742,network,done
RC00000742,policy,done
RC00000743,customer,done
RC00000743,merchant,done
RC00000743,network,done
RC00000743,policy,done
RC00000744,customer,done
RC00000744,merchant,done
RC00000744,network,done
RC00000744,policy,done
RC00000745,customer,done
RC00000745,merchant,done
RC00000745,network,done
RC00000745,policy,done
RC00000746,customer,done
RC00000746,merchant,done
RC00000746,network,done
RC00000746,policy,done
RC00000747,customer,done
RC00000747,merchant,done
RC00000747,network,done
RC00000747,policy,done
RC00000748,customer,done
RC00000748,merchant,done
RC00000748,network,done
RC00000748,policy,done
RC00000749,customer,done
RC00000749,merchant,done
RC00000749,network,done
RC00000749,policy,done
RC00000750,customer,done
RC00000750,merchant,done
RC00000750,network,done
RC00000750,policy,done
RC00000751,customer,done
RC00000751,merchant,done
RC00000751,network,done
RC00000751,policy,done
RC00000752,customer,done
RC00000752,merchant,done
RC00000752,network,done
RC00000752,policy,done
RC00000753,customer,done
RC00000753,merchant,done
RC00000753,network,done
RC00000753,policy,done
RC00000754,customer,done
RC00000754,merchant,done
RC00000754,network,done
RC00000754,policy,done
RC00000755,customer,done
RC00000755,merchant,done
RC00000755,network,done
RC00000755,policy,done
RC00000756,customer,done
RC00000756,merchant,done
RC00000756,network,done
RC00000756,policy,done
RC00000757,customer,done
RC00000757,merchant,done
RC00000757,network,done
RC00000757,policy,done
RC00000758,customer,done
RC00000758,merchant,done
RC00000758,network,done
RC00000758,policy,done
RC00000759,customer,done
RC00000759,merchant,done
RC00000759,network,done
RC00000759,policy,done
RC00000760,customer,done
RC00000760,merchant,done
RC00000760,network,done
RC00000760,policy,done
RC00000761,customer,done
RC00000761,merchant,done
RC00000761,network,done
RC00000761,policy,done
RC00000762,customer,done
RC00000762,merchant,done
RC00000762,network,done
RC00000762,policy,done
RC00000763,customer,done
RC00000763,merchant,done
RC00000763,network,done
RC00000763,policy,done
RC00000764,customer,done
RC00000764,merchant,done
RC00000764,network,done
RC00000764,policy,done
RC00000765,customer,done
RC00000765,merchant,done
RC00000765,network,done
RC00000765,policy,done
RC00000766,customer,done
RC00000766,merchant,done
RC00000766,network,done
RC00000766,policy,done
RC00000767,customer,done
RC00000767,merchant,done
RC00000767,network,done
RC00000767,policy,done
RC00000768,customer,done
RC00000768,merchant,done
RC00000768,network,done
RC00000768,policy,done
RC00000769,customer,done
RC00000769,merchant,done
RC00000769,network,done
RC00000769,policy,done
RC00000770,customer,done
RC00000770,merchant,done
RC00000770,network,done
RC00000770,policy,done
RC00000771,customer,done
RC00000771,merchant,done
RC00000771,network,done
RC00000771,policy,done
RC00000772,customer,done
RC00000772,merchant,done
RC00000772,network,done
RC00000772,policy,done
RC00000773,customer,done
RC00000773,merchant,done
RC00000773,network,done
RC00000773,policy,done
RC00000774,customer,done
RC00000774,merchant,done
RC00000774,network,done
RC00000774,policy,done
RC00000775,customer,done
RC00000775,merchant,done
RC00000775,network,done
RC00000775,policy,done
RC00000776,customer,done
RC00000776,merchant,done
RC00000776,network,done
RC00000776,policy,done
RC00000777,customer,done
RC00000777,merchant,done
RC00000777,network,done
RC00000777,policy,done
RC00000778,customer,done
RC00000778,merchant,done
RC00000778,network,done
RC00000778,policy,done
RC00000779,customer,done
RC00000779,merchant,done
RC00000779,network,done
RC00000779,policy,done
RC00000780,customer,done
RC00000780,merchant,done
RC00000780,network,done
RC00000780,policy,done
RC00000781,customer,done
RC00000781,merchant,done
RC00000781,network,done
RC00000781,policy,done
RC00000782,customer,done
RC00000782,merchant,done
RC00000782,network,done
RC00000782,policy,done
RC00000783,customer,done
RC00000783,merchant,done
RC00000783,network,done
RC00000783,policy,done
RC00000784,customer,done
RC00000784,merchant,done
RC00000784,network,done
RC00000784,policy,done
RC00000785,customer,done
RC00000785,merchant,done
RC00000785,network,done
RC00000785,policy,done
RC00000786,customer,done
RC00000786,merchant,done
RC00000786,network,done
RC00000786,policy,done
RC00000787,customer,done
RC00000787,merchant,done
RC00000787,network,done
RC00000787,policy,done
RC00000788,customer,done
RC00000788,merchant,done
RC00000788,network,done
RC00000788,policy,done
RC00000789,customer,done
RC00000789,merchant,done
RC00000789,network,done
RC00000789,policy,done
RC00000790,customer,done
RC00000790,merchant,done
RC00000790,network,done
RC00000790,policy,done
RC00000791,customer,done
RC00000791,merchant,done
RC00000791,network,done
RC00000791,policy,done
RC00000792,customer,done
RC00000792,merchant,done
RC00000792,network,done
RC00000792,policy,done
RC00000793,customer,done
RC00000793,merchant,done
RC00000793,network,done
RC00000793,policy,done
RC00000794,customer,done
RC00000794,merchant,done
RC00000794,network,done
RC00000794,policy,done
RC00000795,customer,done
RC00000795,merchant,done
RC00000795,network,done
RC00000795,policy,done
RC00000796,customer,done
RC00000796,merchant,done
RC00000796,network,done
RC00000796,policy,done
RC00000797,customer,done
RC00000797,merchant,done
RC00000797,network,done
RC00000797,policy,done
RC00000798,customer,done
RC00000798,merchant,done
RC00000798,network,done
RC00000798,policy,done
RC00000799,customer,done
RC00000799,merchant,done
RC00000799,network,done
RC00000799,policy,done
RC00000800,customer,done
RC00000800,merchant,done
RC00000800,network,done
RC00000800,policy,done
RC00000801,customer,done
RC00000801,merchant,done
RC00000801,network,done
RC00000801,policy,done
RC00000802,customer,done
RC00000802,merchant,done
RC00000802,network,done
RC00000802,policy,done
RC00000803,customer,done
RC00000803,merchant,done
RC00000803,network,done
RC00000803,policy,done
RC00000804,customer,done
RC00000804,merchant,done
RC00000804,network,done
RC00000804,policy,done
RC00000805,customer,done
RC00000805,merchant,done
RC00000805,network,done
RC00000805,policy,done
RC00000806,customer,done
RC00000806,merchant,done
RC00000806,network,done
RC00000806,policy,done
RC00000807,customer,done
RC00000807,merchant,done
RC00000807,network,done
RC00000807,policy,done
RC00000808,customer,done
RC00000808,merchant,done
RC00000808,network,done
RC00000808,policy,done
RC00000809,customer,done
RC00000809,merchant,done
RC00000809,network,done
RC00000809,policy,done
RC00000810,customer,done
RC00000810,merchant,done
RC00000810,network,done
RC00000810,policy,done
RC00000811,customer,done
RC00000811,merchant,done
RC00000811,network,done
RC00000811,policy,done
RC00000812,customer,done
RC00000812,merchant,done
RC00000812,network,done
RC00000812,policy,done
RC00000813,customer,done
RC00000813,merchant,done
RC00000813,network,done
RC00000813,policy,done
RC00000814,customer,done
RC00000814,merchant,done
RC00000814,network,done
RC00000814,policy,done
RC00000815,customer,done
RC00000815,merchant,done
RC00000815,network,done
RC00000815,policy,done
RC00000816,customer,done
RC00000816,merchant,done
RC00000816,network,done
RC00000816,policy,done
RC00000817,customer,done
RC00000817,merchant,done
RC00000817,network,done
RC00000817,policy,done
RC00000818,customer,done
RC00000818,merchant,done
RC00000818,network,done
RC00000818,policy,done
RC00000819,customer,done
RC00000819,merchant,done
RC00000819,network,done
RC00000819,policy,done
RC00000820,customer,done
RC00000820,merchant,done
RC00000820,network,done
RC00000820,policy,done
RC00000821,customer,done
RC00000821,merchant,done
RC00000821,network,done
RC00000821,policy,done
RC00000822,customer,done
RC00000822,merchant,done
RC00000822,network,done
RC00000822,policy,done
RC00000823,customer,done
RC00000823,merchant,done
RC00000823,network,done
RC00000823,policy,done
RC00000824,customer,done
RC00000824,merchant,done
RC00000824,network,done
RC00000824,policy,done
RC00000825,customer,done
RC00000825,merchant,done
RC00000825,network,done
RC00000825,policy,done
RC00000826,customer,done
RC00000826,merchant,done
RC00000826,network,done
RC00000826,policy,done
RC00000827,customer,done
RC00000827,merchant,done
RC00000827,network,done
RC00000827,policy,done
RC00000828,customer,done
RC00000828,merchant,done
RC00000828,network,done
RC00000828,policy,done
RC00000829,customer,done
RC00000829,merchant,done
RC00000829,network,done
RC00000829,policy,done
RC00000830,customer,done
RC00000830,merchant,done
RC00000830,network,done
RC00000830,policy,done
RC00000831,customer,done
RC00000831,merchant,done
RC00000831,network,done
RC00000831,policy,done
RC00000832,customer,done
RC00000832,merchant,done
RC00000832,network,done
RC00000832,policy,done
RC00000833,customer,done
RC00000833,merchant,done
RC00000833,network,done
RC00000833,policy,done
RC00000834,customer,done
RC00000834,merchant,done
RC00000834,network,done
RC00000834,policy,done
RC00000835,customer,done
RC00000835,merchant,done
RC00000835,network,done
RC00000835,policy,done
RC00000836,customer,done
RC00000836,merchant,done
RC00000836,network,done
RC00000836,policy,done
RC00000837,customer,done
RC00000837,merchant,done
RC00000837,network,done
RC00000837,policy,done
RC00000838,customer,done
RC00000838,merchant,done
RC00000838,network,done
RC00000838,policy,done
RC00000839,customer,done
RC00000839,merchant,done
RC00000839,network,done
RC00000839,policy,done
RC00000840,customer,done
RC00000840,merchant,done
RC00000840,network,done
RC00000840,policy,done
RC00000841,customer,done
RC00000841,merchant,done
RC00000841,network,done
RC00000841,policy,done
RC00000842,customer,done
RC00000842,merchant,done
RC00000842,network,done
RC00000842,policy,done
RC00000843,customer,done
RC00000843,merchant,done
RC00000843,network,done
RC00000843,policy,done
RC00000844,customer,done
RC00000844,merchant,done
RC00000844,network,done
RC00000844,policy,done
RC00000845,customer,done
RC00000845,merchant,done
RC00000845,network,done
RC00000845,policy,done
RC00000846,customer,done
RC00000846,merchant,done
RC00000846,network,done
RC00000846,policy,done
RC00000847,customer,done
RC00000847,merchant,done
RC00000847,network,done
RC00000847,policy,done
RC00000848,customer,done
RC00000848,merchant,done
RC00000848,network,done
RC00000848,policy,done
RC00000849,customer,done
RC00000849,merchant,done
RC00000849,network,done
RC00000849,policy,done
RC00000850,customer,done
RC00000850,merchant,done
RC00000850,network,done
RC00000850,policy,done
RC00000851,customer,done
RC00000851,merchant,done
RC00000851,network,done
RC00000851,policy,done
RC00000852,customer,done
RC00000852,merchant,done
RC00000852,network,done
RC00000852,policy,done
RC00000853,customer,done
RC00000853,merchant,done
RC00000853,network,done
RC00000853,policy,done
RC00000854,customer,done
RC00000854,merchant,done
RC00000854,network,done
RC00000854,policy,done
RC00000855,customer,done
RC00000855,merchant,done
RC00000855,network,done
RC00000855,policy,done
RC00000856,customer,done
RC00000856,merchant,done
RC00000856,network,done
RC00000856,policy,done
RC00000857,customer,done
RC00000857,merchant,done
RC00000857,network,done
RC00000857,policy,done
RC00000858,customer,done
RC00000858,merchant,done
RC00000858,network,done
RC00000858,policy,done
RC00000859,customer,done
RC00000859,merchant,done
RC00000859,network,done
RC00000859,policy,done
RC00000860,customer,done
RC00000860,merchant,done
RC00000860,network,done
RC00000860,policy,done
RC00000861,customer,done
RC00000861,merchant,done
RC00000861,network,done
RC00000861,policy,done
RC00000862,customer,done
RC00000862,merchant,done
RC00000862,network,done
RC00000862,policy,done
RC00000863,customer,done
RC00000863,merchant,done
RC00000863,network,done
RC00000863,policy,done
RC00000864,customer,done
RC00000864,merchant,done
RC00000864,network,done
RC00000864,policy,done
RC00000865,customer,done
RC00000865,merchant,done
RC00000865,network,done
RC00000865,policy,done
RC00000866,customer,done
RC00000866,merchant,done
RC00000866,network,done
RC00000866,policy,done
RC00000867,customer,done
RC00000867,merchant,done
RC00000867,network,done
RC00000867,policy,done
RC00000868,customer,done
RC00000868,merchant,done
RC00000868,network,done
RC00000868,policy,done
RC00000869,customer,done
RC00000869,merchant,done
RC00000869,network,done
RC00000869,policy,done
RC00000870,customer,done
RC00000870,merchant,done
RC00000870,network,done
RC00000870,policy,done
RC00000871,customer,done
RC00000871,merchant,done
RC00000871,network,done
RC00000871,policy,done
RC00000872,customer,done
RC00000872,merchant,done
RC00000872,network,done
RC00000872,policy,done
RC00000873,customer,done
RC00000873,merchant,done
RC00000873,network,done
RC00000873,policy,done
RC00000874,customer,done
RC00000874,merchant,done
RC00000874,network,done
RC00000874,policy,done
RC00000875,customer,done
RC00000875,merchant,done
RC00000875,network,done
RC00000875,policy,done
RC00000876,customer,done
RC00000876,merchant,done
RC00000876,network,done
RC00000876,policy,done
RC00000877,customer,done
RC00000877,merchant,done
RC00000877,network,done
RC00000877,policy,done
RC00000878,customer,done
RC00000878,merchant,done
RC00000878,network,done
RC00000878,policy,done
RC00000879,customer,done
RC00000879,merchant,done
RC00000879,network,done
RC00000879,policy,done
RC00000880,customer,done
RC00000880,merchant,done
RC00000880,network,done
RC00000880,policy,done
RC00000881,customer,done
RC00000881,merchant,done
RC00000881,network,done
RC00000881,policy,done
RC00000882,customer,done
RC00000882,merchant,done
RC00000882,network,done
RC00000882,policy,done
RC00000883,customer,done
RC00000883,merchant,done
RC00000883,network,done
RC00000883,policy,done
RC00000884,customer,done
RC00000884,merchant,done
RC00000884,network,done
RC00000884,policy,done
RC00000885,customer,done
RC00000885,merchant,done
RC00000885,network,done
RC00000885,policy,done
RC00000886,customer,done
RC00000886,merchant,done
RC00000886,network,done
RC00000886,policy,done
RC00000887,customer,done
RC00000887,merchant,done
RC00000887,network,done
RC00000887,policy,done
RC00000888,customer,done
RC00000888,merchant,done
RC00000888,network,done
RC00000888,policy,done
RC00000889,customer,done
RC00000889,merchant,done
RC00000889,network,done
RC00000889,policy,done
RC00000890,customer,done
RC00000890,merchant,done
RC00000890,network,done
RC00000890,policy,done
RC00000891,customer,done
RC00000891,merchant,done
RC00000891,network,done
RC00000891,policy,done
RC00000892,customer,done
RC00000892,merchant,done
RC00000892,network,done
RC00000892,policy,done
RC00000893,customer,done
RC00000893,merchant,done
RC00000893,network,done
RC00000893,policy,done
RC00000894,customer,done
RC00000894,merchant,done
RC00000894,network,done
RC00000894,policy,done
RC00000895,customer,done
RC00000895,merchant,done
RC00000895,network,done
RC00000895,policy,done
RC00000896,customer,done
RC00000896,merchant,done
RC00000896,network,done
RC00000896,policy,done
RC00000897,customer,done
RC00000897,merchant,done
RC00000897,network,done
RC00000897,policy,done
RC00000898,customer,done
RC00000898,merchant,done
RC00000898,network,done
RC00000898,policy,done
RC00000899,customer,done
RC00000899,merchant,done
RC00000899,network,done
RC00000899,policy,done
RC00000900,customer,done
RC00000900,merchant,done
RC00000900,network,done
RC00000900,policy,done
RC00000901,customer,done
RC00000901,merchant,done
RC00000901,network,done
RC00000901,policy,done
RC00000902,customer,done
RC00000902,merchant,done
RC00000902,network,done
RC00000902,policy,done
RC00000903,customer,done
RC00000903,merchant,done
RC00000903,network,done
RC00000903,policy,done
RC00000904,customer,done
RC00000904,merchant,done
RC00000904,network,done
RC00000904,policy,done
RC00000905,customer,done
RC00000905,merchant,done
RC00000905,network,done
RC00000905,policy,done
RC00000906,customer,done
RC00000906,merchant,done
RC00000906,network,done
RC00000906,policy,done
RC00000907,customer,done
RC00000907,merchant,done
RC00000907,network,done
RC00000907,policy,done
RC00000908,customer,done
RC00000908,merchant,done
RC00000908,network,done
RC00000908,policy,done
RC00000909,customer,done
RC00000909,merchant,done
RC00000909,network,done
RC00000909,policy,done
RC00000910,customer,done
RC00000910,merchant,done
RC00000910,network,done
RC00000910,policy,done
RC00000911,customer,done
RC00000911,merchant,done
RC00000911,network,done
RC00000911,policy,done
RC00000912,customer,done
RC00000912,merchant,done
RC00000912,network,done
RC00000912,policy,done
RC00000913,customer,done
RC00000913,merchant,done
RC00000913,network,done
RC00000913,policy,done
RC00000914,customer,done
RC00000914,merchant,done
RC00000914,network,done
RC00000914,policy,done
RC00000915,customer,done
RC00000915,merchant,done
RC00000915,network,done
RC00000915,policy,done
RC00000916,customer,done
RC00000916,merchant,done
RC00000916,network,done
RC00000916,policy,done
RC00000917,customer,done
RC00000917,merchant,done
RC00000917,network,done
RC00000917,policy,done
RC00000918,customer,done
RC00000918,merchant,done
RC00000918,network,done
RC00000918,policy,done
RC00000919,customer,done
RC00000919,merchant,done
RC00000919,network,done
RC00000919,policy,done
RC00000920,customer,done
RC00000920,merchant,done
RC00000920,network,done
RC00000920,policy,done
RC00000921,customer,done
RC00000921,merchant,done
RC00000921,network,done
RC00000921,policy,done
RC00000922,customer,done
RC00000922,merchant,done
RC00000922,network,done
RC00000922,policy,done
RC00000923,customer,done
RC00000923,merchant,done
RC00000923,network,done
RC00000923,policy,done
RC00000924,customer,done
RC00000924,merchant,done
RC00000924,network,done
RC00000924,policy,done
RC00000925,customer,done
RC00000925,merchant,done
RC00000925,network,done
RC00000925,policy,done
RC00000926,customer,done
RC00000926,merchant,done
RC00000926,network,done
RC00000926,policy,done
RC00000927,customer,done
RC00000927,merchant,done
RC00000927,network,done
RC00000927,policy,done
RC00000928,customer,done
RC00000928,merchant,done
RC00000928,network,done
RC00000928,policy,done
RC00000929,customer,done
RC00000929,merchant,done
RC00000929,network,done
RC00000929,policy,done
RC00000930,customer,done
RC00000930,merchant,done
RC00000930,network,done
RC00000930,policy,done
RC00000931,customer,done
RC00000931,merchant,done
RC00000931,network,done
RC00000931,policy,done
RC00000932,customer,done
RC00000932,merchant,done
RC00000932,network,done
RC00000932,policy,done
RC00000933,customer,done
RC00000933,merchant,done
RC00000933,network,done
RC00000933,policy,done
RC00000934,customer,done
RC00000934,merchant,done
RC00000934,network,done
RC00000934,policy,done
RC00000935,customer,done
RC00000935,merchant,done
RC00000935,network,done
RC00000935,policy,done
RC00000936,customer,done
RC00000936,merchant,done
RC00000936,network,done
RC00000936,policy,done
RC00000937,customer,done
RC00000937,merchant,done
RC00000937,network,done
RC00000937,policy,done
RC00000938,customer,done
RC00000938,merchant,done
RC00000938,network,done
RC00000938,policy,done
RC00000939,customer,done
RC00000939,merchant,done
RC00000939,network,done
RC00000939,policy,done
RC00000940,customer,done
RC00000940,merchant,done
RC00000940,network,done
RC00000940,policy,done
RC00000941,customer,done
RC00000941,merchant,done
RC00000941,network,done
RC00000941,policy,done
RC00000942,customer,done
RC00000942,merchant,done
RC00000942,network,done
RC00000942,policy,done
RC00000943,customer,done
RC00000943,merchant,done
RC00000943,network,done
RC00000943,policy,done
RC00000944,customer,done
RC00000944,merchant,done
RC00000944,network,done
RC00000944,policy,done
RC00000945,customer,done
RC00000945,merchant,done
RC00000945,network,done
RC00000945,policy,done
RC00000946,customer,done
RC00000946,merchant,done
RC00000946,network,done
RC00000946,policy,done
RC00000947,customer,done
RC00000947,merchant,done
RC00000947,network,done
RC00000947,policy,done
RC00000948,customer,done
RC00000948,merchant,done
RC00000948,network,done
RC00000948,policy,done
RC00000949,customer,done
RC00000949,merchant,done
RC00000949,network,done
RC00000949,policy,done
RC00000950,customer,done
RC00000950,merchant,done
RC00000950,network,done
RC00000950,policy,done
RC00000951,customer,done
RC00000951,merchant,done
RC00000951,network,done
RC00000951,policy,done
RC00000952,customer,done
RC00000952,merchant,done
RC00000952,network,done
RC00000952,policy,done
RC00000953,customer,done
RC00000953,merchant,done
RC00000953,network,done
RC00000953,policy,done
